Date,Time,LTC,BTC,ETH
8/26/2021,05:30:00,170,46974,3118
8/26/2021,05:45:00,170,47016,3117
8/26/2021,06:00:00,170,47230,3128
8/26/2021,06:15:00,170,47046,3107
8/26/2021,06:30:00,170,46933,3102
8/26/2021,06:45:00,169,46828,3089
8/26/2021,07:00:00,168,46701,3082
8/26/2021,07:15:00,169,46846,3095
8/26/2021,07:30:00,169,46976,3115
8/26/2021,07:45:00,169,46852,3100
8/26/2021,08:00:00,169,46861,3099
8/26/2021,08:15:00,169,46835,3091
8/26/2021,08:30:00,169,46899,3096
8/26/2021,08:45:00,170,46878,3097
8/26/2021,09:00:00,169,46786,3089
8/26/2021,09:15:00,170,46935,3103
8/26/2021,09:30:00,169,46837,3094
8/26/2021,09:45:00,169,46742,3081
8/26/2021,10:00:00,169,46810,3087
8/26/2021,10:15:00,169,46894,3092
8/26/2021,10:30:00,170,46971,3103
8/26/2021,10:45:00,170,46943,3096
8/26/2021,11:00:00,170,47084,3109
8/26/2021,11:15:00,170,47085,3104
8/26/2021,11:30:00,170,47018,3102
8/26/2021,11:45:00,169,46804,3085
8/26/2021,12:00:00,167,46530,3066
8/26/2021,12:15:00,171,47360,3126
8/26/2021,12:30:00,170,47135,3107
8/26/2021,12:45:00,169,46907,3096
8/26/2021,13:00:00,169,46840,3092
8/26/2021,13:15:00,170,47073,3106
8/26/2021,13:30:00,171,47152,3116
8/26/2021,13:45:00,170,47162,3123
8/26/2021,14:00:00,171,47334,3141
8/26/2021,14:15:00,170,47082,3117
8/26/2021,14:30:00,169,46910,3114
8/26/2021,14:45:00,168,46809,3114
8/26/2021,15:00:00,169,46920,3122
8/26/2021,15:15:00,169,46922,3122
8/26/2021,15:30:00,167,46697,3099
8/26/2021,15:45:00,167,46757,3101
8/26/2021,16:00:00,167,46725,3101
8/26/2021,16:15:00,166,46673,3086
8/26/2021,16:30:00,167,46919,3107
8/26/2021,16:45:00,167,46862,3108
8/26/2021,17:00:00,168,47032,3121
8/26/2021,17:15:00,168,46935,3110
8/26/2021,17:30:00,168,46939,3113
8/26/2021,17:45:00,168,46918,3109
8/26/2021,18:00:00,166,46745,3095
8/26/2021,18:15:00,166,46726,3101
8/26/2021,18:30:00,167,46852,3111
8/26/2021,18:45:00,168,46962,3120
8/26/2021,19:00:00,166,46830,3103
8/26/2021,19:15:00,166,46744,3093
8/26/2021,19:30:00,167,46816,3102
8/26/2021,19:45:00,167,46901,3106
8/26/2021,20:00:00,168,46918,3114
8/26/2021,20:15:00,168,46877,3109
8/26/2021,20:30:00,169,46958,3117
8/26/2021,20:45:00,169,46961,3115
8/26/2021,21:00:00,170,47209,3127
8/26/2021,21:15:00,170,47192,3133
8/26/2021,21:30:00,169,47150,3128
8/26/2021,21:45:00,169,47228,3134
8/26/2021,22:00:00,169,47260,3131
8/26/2021,22:15:00,170,47375,3136
8/26/2021,22:30:00,170,47273,3130
8/26/2021,22:45:00,169,47147,3123
8/26/2021,23:00:00,168,47026,3112
8/26/2021,23:15:00,169,47182,3123
8/26/2021,23:30:00,169,47285,3126
8/26/2021,23:45:00,167,46802,3089
8/27/2021,00:00:00,166,46591,3073
8/27/2021,00:15:00,166,46659,3074
8/27/2021,00:30:00,165,46711,3081
8/27/2021,00:45:00,168,47221,3110
8/27/2021,01:00:00,170,47489,3125
8/27/2021,01:15:00,170,47498,3129
8/27/2021,01:30:00,169,47369,3123
8/27/2021,01:45:00,169,47207,3117
8/27/2021,02:00:00,169,47376,3126
8/27/2021,02:15:00,169,47344,3121
8/27/2021,02:30:00,169,47286,3117
8/27/2021,02:45:00,168,47186,3106
8/27/2021,03:00:00,167,47035,3096
8/27/2021,03:15:00,166,46747,3081
8/27/2021,03:30:00,166,46713,3085
8/27/2021,03:45:00,167,46782,3091
8/27/2021,04:00:00,166,46640,3083
8/27/2021,04:15:00,165,46619,3080
8/27/2021,04:30:00,165,46781,3088
8/27/2021,04:45:00,166,46886,3099
8/27/2021,05:00:00,166,46875,3102
8/27/2021,05:15:00,167,46999,3109
8/27/2021,05:30:00,168,47072,3107
8/27/2021,05:45:00,168,47080,3108
8/27/2021,06:00:00,168,47179,3111
8/27/2021,06:15:00,168,47118,3108
8/27/2021,06:30:00,168,47052,3104
8/27/2021,06:45:00,168,47142,3106
8/27/2021,07:00:00,168,47060,3109
8/27/2021,07:15:00,168,47214,3113
8/27/2021,07:30:00,168,47277,3114
8/27/2021,07:45:00,169,47453,3124
8/27/2021,08:00:00,168,47371,3118
8/27/2021,08:15:00,168,47304,3115
8/27/2021,08:30:00,168,47289,3113
8/27/2021,08:45:00,168,47152,3109
8/27/2021,09:00:00,167,47128,3106
8/27/2021,09:15:00,167,47058,3106
8/27/2021,09:30:00,168,47146,3110
8/27/2021,09:45:00,168,47173,3109
8/27/2021,10:00:00,168,47315,3119
8/27/2021,10:15:00,167,47238,3111
8/27/2021,10:30:00,168,47351,3116
8/27/2021,10:45:00,168,47395,3118
8/27/2021,11:00:00,169,47385,3122
8/27/2021,11:15:00,170,47496,3135
8/27/2021,11:30:00,170,47669,3166
8/27/2021,11:45:00,169,47445,3155
8/27/2021,12:00:00,169,47410,3155
8/27/2021,12:15:00,169,47276,3150
8/27/2021,12:30:00,169,47362,3159
8/27/2021,12:45:00,169,47312,3154
8/27/2021,13:00:00,168,47107,3137
8/27/2021,13:15:00,168,47101,3143
8/27/2021,13:30:00,168,47130,3152
8/27/2021,13:45:00,168,47263,3164
8/27/2021,14:00:00,171,47708,3207
8/27/2021,14:15:00,173,47950,3224
8/27/2021,14:30:00,174,48143,3229
8/27/2021,14:45:00,173,48093,3226
8/27/2021,15:00:00,174,48337,3239
8/27/2021,15:15:00,174,48274,3234
8/27/2021,15:30:00,173,48229,3237
8/27/2021,15:45:00,173,48159,3238
8/27/2021,16:00:00,173,48091,3234
8/27/2021,16:15:00,173,48107,3232
8/27/2021,16:30:00,173,48223,3238
8/27/2021,16:45:00,173,48168,3233
8/27/2021,17:00:00,173,48167,3234
8/27/2021,17:15:00,173,48218,3238
8/27/2021,17:30:00,173,48214,3238
8/27/2021,17:45:00,173,48149,3233
8/27/2021,18:00:00,173,48235,3236
8/27/2021,18:15:00,173,48259,3237
8/27/2021,18:30:00,173,48281,3235
8/27/2021,18:45:00,173,48304,3230
8/27/2021,19:00:00,173,48372,3234
8/27/2021,19:15:00,173,48343,3230
8/27/2021,19:30:00,173,48333,3232
8/27/2021,19:45:00,172,48294,3233
8/27/2021,20:00:00,173,48394,3258
8/27/2021,20:15:00,174,48750,3265
8/27/2021,20:30:00,174,48941,3262
8/27/2021,20:45:00,174,48874,3259
8/27/2021,21:00:00,174,48977,3267
8/27/2021,21:15:00,175,48939,3264
8/27/2021,21:30:00,175,49021,3274
8/27/2021,21:45:00,175,48949,3273
8/27/2021,22:00:00,173,48684,3254
8/27/2021,22:15:00,174,48877,3259
8/27/2021,22:30:00,174,48999,3266
8/27/2021,22:45:00,175,48957,3270
8/27/2021,23:00:00,175,49014,3275
8/27/2021,23:15:00,174,48906,3264
8/27/2021,23:30:00,174,49018,3261
8/27/2021,23:45:00,175,49041,3272
8/28/2021,00:00:00,175,49000,3265
8/28/2021,00:15:00,175,48995,3270
8/28/2021,00:30:00,175,49123,3270
8/28/2021,00:45:00,175,49230,3266
8/28/2021,01:00:00,174,49092,3254
8/28/2021,01:15:00,174,49070,3256
8/28/2021,01:30:00,174,49106,3257
8/28/2021,01:45:00,174,49128,3258
8/28/2021,02:00:00,174,49020,3252
8/28/2021,02:15:00,175,49025,3256
8/28/2021,02:30:00,174,48920,3244
8/28/2021,02:45:00,174,48915,3242
8/28/2021,03:00:00,174,48881,3240
8/28/2021,03:15:00,174,48942,3247
8/28/2021,03:30:00,174,48927,3247
8/28/2021,03:45:00,173,48838,3242
8/28/2021,04:00:00,174,48938,3245
8/28/2021,04:15:00,173,48956,3246
8/28/2021,04:30:00,173,48949,3246
8/28/2021,04:45:00,173,48938,3246
8/28/2021,05:00:00,173,48931,3243
8/28/2021,05:15:00,174,48969,3244
8/28/2021,05:30:00,173,48870,3237
8/28/2021,05:45:00,173,48857,3240
8/28/2021,06:00:00,172,48716,3229
8/28/2021,06:15:00,174,49025,3248
8/28/2021,06:30:00,174,48931,3242
8/28/2021,06:45:00,175,48986,3242
8/28/2021,07:00:00,174,48871,3236
8/28/2021,07:15:00,174,48923,3237
8/28/2021,07:30:00,174,48808,3230
8/28/2021,07:45:00,174,48928,3228
8/28/2021,08:00:00,174,49033,3242
8/28/2021,08:15:00,174,49000,3242
8/28/2021,08:30:00,174,48952,3238
8/28/2021,08:45:00,174,48902,3236
8/28/2021,09:00:00,174,48959,3240
8/28/2021,09:15:00,174,48934,3243
8/28/2021,09:30:00,174,48997,3252
8/28/2021,09:45:00,173,48900,3245
8/28/2021,10:00:00,173,48937,3246
8/28/2021,10:15:00,173,48926,3245
8/28/2021,10:30:00,173,48889,3242
8/28/2021,10:45:00,173,48819,3237
8/28/2021,11:00:00,172,48770,3232
8/28/2021,11:15:00,172,48730,3232
8/28/2021,11:30:00,172,48684,3216
8/28/2021,11:45:00,172,48658,3220
8/28/2021,12:00:00,172,48747,3231
8/28/2021,12:15:00,172,48722,3224
8/28/2021,12:30:00,173,48809,3235
8/28/2021,12:45:00,174,48861,3238
8/28/2021,13:00:00,173,48826,3236
8/28/2021,13:15:00,172,48707,3224
8/28/2021,13:30:00,173,48731,3228
8/28/2021,13:45:00,173,48714,3226
8/28/2021,14:00:00,172,48577,3221
8/28/2021,14:15:00,172,48547,3220
8/28/2021,14:30:00,171,48497,3219
8/28/2021,14:45:00,172,48623,3225
8/28/2021,15:00:00,172,48618,3230
8/28/2021,15:15:00,171,48534,3224
8/28/2021,15:30:00,171,48626,3232
8/28/2021,15:45:00,172,48786,3243
8/28/2021,16:00:00,173,48858,3245
8/28/2021,16:15:00,173,49018,3251
8/28/2021,16:30:00,173,49020,3255
8/28/2021,16:45:00,173,48952,3245
8/28/2021,17:00:00,173,48983,3247
8/28/2021,17:15:00,173,48961,3246
8/28/2021,17:30:00,173,48974,3246
8/28/2021,17:45:00,173,48996,3243
8/28/2021,18:00:00,173,48945,3241
8/28/2021,18:15:00,172,48922,3243
8/28/2021,18:30:00,172,48863,3244
8/28/2021,18:45:00,172,48777,3238
8/28/2021,19:00:00,171,48634,3227
8/28/2021,19:15:00,171,48569,3221
8/28/2021,19:30:00,171,48507,3221
8/28/2021,19:45:00,171,48636,3228
8/28/2021,20:00:00,172,48644,3233
8/28/2021,20:15:00,171,48615,3230
8/28/2021,20:30:00,172,48698,3233
8/28/2021,20:45:00,172,48707,3235
8/28/2021,21:00:00,172,48670,3233
8/28/2021,21:15:00,173,48831,3244
8/28/2021,21:30:00,173,48863,3245
8/28/2021,21:45:00,173,48930,3245
8/28/2021,22:00:00,173,48912,3249
8/28/2021,22:15:00,174,48861,3243
8/28/2021,22:30:00,174,48722,3229
8/28/2021,22:45:00,175,48686,3232
8/28/2021,23:00:00,175,48744,3242
8/28/2021,23:15:00,174,48711,3235
8/28/2021,23:30:00,174,48797,3237
8/28/2021,23:45:00,175,48877,3243
8/29/2021,00:00:00,177,48918,3248
8/29/2021,00:15:00,178,48945,3248
8/29/2021,00:30:00,179,49028,3255
8/29/2021,00:45:00,180,49528,3280
8/29/2021,01:00:00,180,49561,3275
8/29/2021,01:15:00,181,49504,3278
8/29/2021,01:30:00,181,49289,3267
8/29/2021,01:45:00,181,49340,3268
8/29/2021,02:00:00,180,49237,3267
8/29/2021,02:15:00,181,49236,3269
8/29/2021,02:30:00,180,48990,3257
8/29/2021,02:45:00,177,48567,3226
8/29/2021,03:00:00,177,48565,3223
8/29/2021,03:15:00,176,48252,3184
8/29/2021,03:30:00,175,48237,3178
8/29/2021,03:45:00,176,48208,3178
8/29/2021,04:00:00,176,48047,3170
8/29/2021,04:15:00,176,48179,3180
8/29/2021,04:30:00,176,48258,3184
8/29/2021,04:45:00,176,48136,3177
8/29/2021,05:00:00,177,48208,3180
8/29/2021,05:15:00,177,48261,3187
8/29/2021,05:30:00,176,48285,3191
8/29/2021,05:45:00,177,48300,3190
8/29/2021,06:00:00,177,48327,3190
8/29/2021,06:15:00,178,48400,3196
8/29/2021,06:30:00,177,48426,3192
8/29/2021,06:45:00,178,48415,3190
8/29/2021,07:00:00,178,48497,3197
8/29/2021,07:15:00,179,48544,3204
8/29/2021,07:30:00,178,48387,3199
8/29/2021,07:45:00,178,48492,3205
8/29/2021,08:00:00,179,48567,3214
8/29/2021,08:15:00,179,48511,3209
8/29/2021,08:30:00,178,48454,3207
8/29/2021,08:45:00,178,48484,3205
8/29/2021,09:00:00,178,48435,3199
8/29/2021,09:15:00,177,48424,3196
8/29/2021,09:30:00,177,48425,3192
8/29/2021,09:45:00,178,48541,3200
8/29/2021,10:00:00,177,48407,3192
8/29/2021,10:15:00,177,48462,3193
8/29/2021,10:30:00,177,48492,3197
8/29/2021,10:45:00,177,48519,3201
8/29/2021,11:00:00,177,48469,3197
8/29/2021,11:15:00,177,48460,3198
8/29/2021,11:30:00,176,48300,3188
8/29/2021,11:45:00,175,48131,3179
8/29/2021,12:00:00,175,48175,3185
8/29/2021,12:15:00,176,48329,3196
8/29/2021,12:30:00,176,48388,3197
8/29/2021,12:45:00,176,48345,3194
8/29/2021,13:00:00,176,48445,3195
8/29/2021,13:15:00,177,48506,3200
8/29/2021,13:30:00,176,48455,3193
8/29/2021,13:45:00,175,48300,3185
8/29/2021,14:00:00,176,48406,3192
8/29/2021,14:15:00,175,48295,3182
8/29/2021,14:30:00,175,48447,3191
8/29/2021,14:45:00,173,48204,3171
8/29/2021,15:00:00,173,48273,3178
8/29/2021,15:15:00,173,48332,3177
8/29/2021,15:30:00,174,48479,3188
8/29/2021,15:45:00,174,48454,3185
8/29/2021,16:00:00,174,48407,3190
8/29/2021,16:15:00,174,48421,3187
8/29/2021,16:30:00,175,48554,3204
8/29/2021,16:45:00,175,48650,3203
8/29/2021,17:00:00,174,48554,3193
8/29/2021,17:15:00,174,48601,3201
8/29/2021,17:30:00,174,48714,3200
8/29/2021,17:45:00,174,48758,3202
8/29/2021,18:00:00,174,48700,3198
8/29/2021,18:15:00,174,48782,3206
8/29/2021,18:30:00,174,48702,3198
8/29/2021,18:45:00,174,48740,3203
8/29/2021,19:00:00,175,48823,3212
8/29/2021,19:15:00,175,48795,3217
8/29/2021,19:30:00,174,48721,3213
8/29/2021,19:45:00,175,48774,3218
8/29/2021,20:00:00,174,48775,3222
8/29/2021,20:15:00,175,48938,3237
8/29/2021,20:30:00,175,48764,3229
8/29/2021,20:45:00,175,48877,3235
8/29/2021,21:00:00,175,48845,3241
8/29/2021,21:15:00,175,48860,3233
8/29/2021,21:30:00,174,48718,3229
8/29/2021,21:45:00,176,48848,3239
8/29/2021,22:00:00,176,49116,3246
8/29/2021,22:15:00,176,49224,3252
8/29/2021,22:30:00,176,49196,3245
8/29/2021,22:45:00,175,49106,3234
8/29/2021,23:00:00,176,49099,3233
8/29/2021,23:15:00,175,48948,3223
8/29/2021,23:30:00,174,48855,3227
8/29/2021,23:45:00,174,48753,3222
8/30/2021,00:00:00,174,48751,3223
8/30/2021,00:15:00,173,48612,3214
8/30/2021,00:30:00,173,48544,3205
8/30/2021,00:45:00,172,48388,3188
8/30/2021,01:00:00,173,48425,3191
8/30/2021,01:15:00,173,48578,3206
8/30/2021,01:30:00,173,48548,3206
8/30/2021,01:45:00,173,48483,3204
8/30/2021,02:00:00,173,48524,3208
8/30/2021,02:15:00,174,48579,3212
8/30/2021,02:30:00,174,48585,3212
8/30/2021,02:45:00,173,48382,3194
8/30/2021,03:00:00,173,48323,3191
8/30/2021,03:15:00,172,48034,3171
8/30/2021,03:30:00,172,47954,3160
8/30/2021,03:45:00,172,47936,3159
8/30/2021,04:00:00,172,48031,3164
8/30/2021,04:15:00,172,47912,3160
8/30/2021,04:30:00,171,47775,3151
8/30/2021,04:45:00,171,47852,3162
8/30/2021,05:00:00,172,47947,3168
8/30/2021,05:15:00,172,47893,3164
8/30/2021,05:30:00,172,47958,3169
8/30/2021,05:45:00,171,47984,3168
8/30/2021,06:00:00,171,47862,3157
8/30/2021,06:15:00,171,47828,3157
8/30/2021,06:30:00,171,47889,3164
8/30/2021,06:45:00,171,47938,3167
8/30/2021,07:00:00,171,47779,3163
8/30/2021,07:15:00,172,47973,3182
8/30/2021,07:30:00,172,47844,3173
8/30/2021,07:45:00,172,47915,3178
8/30/2021,08:00:00,172,47870,3177
8/30/2021,08:15:00,173,48007,3189
8/30/2021,08:30:00,173,48164,3199
8/30/2021,08:45:00,173,48062,3192
8/30/2021,09:00:00,172,47939,3184
8/30/2021,09:15:00,172,47968,3184
8/30/2021,09:30:00,172,47937,3178
8/30/2021,09:45:00,172,47898,3178
8/30/2021,10:00:00,172,47868,3181
8/30/2021,10:15:00,172,47865,3180
8/30/2021,10:30:00,172,47888,3184
8/30/2021,10:45:00,172,47990,3191
8/30/2021,11:00:00,172,47861,3178
8/30/2021,11:15:00,171,47734,3170
8/30/2021,11:30:00,172,47903,3186
8/30/2021,11:45:00,172,47877,3185
8/30/2021,12:00:00,170,47661,3163
8/30/2021,12:15:00,168,47510,3152
8/30/2021,12:30:00,168,47652,3167
8/30/2021,12:45:00,168,47544,3156
8/30/2021,13:00:00,167,47422,3153
8/30/2021,13:15:00,167,47492,3158
8/30/2021,13:30:00,168,47606,3165
8/30/2021,13:45:00,169,47730,3174
8/30/2021,14:00:00,169,47830,3175
8/30/2021,14:15:00,169,47832,3176
8/30/2021,14:30:00,168,47715,3171
8/30/2021,14:45:00,167,47660,3167
8/30/2021,15:00:00,168,47814,3175
8/30/2021,15:15:00,168,47846,3175
8/30/2021,15:30:00,170,47947,3206
8/30/2021,15:45:00,170,47992,3217
8/30/2021,16:00:00,170,48075,3228
8/30/2021,16:15:00,171,48085,3248
8/30/2021,16:30:00,171,48113,3259
8/30/2021,16:45:00,171,48135,3267
8/30/2021,17:00:00,171,48041,3257
8/30/2021,17:15:00,171,48063,3263
8/30/2021,17:30:00,172,48097,3266
8/30/2021,17:45:00,172,48289,3290
8/30/2021,18:00:00,172,48232,3284
8/30/2021,18:15:00,172,48222,3287
8/30/2021,18:30:00,172,48293,3301
8/30/2021,18:45:00,173,48467,3322
8/30/2021,19:00:00,173,48401,3323
8/30/2021,19:15:00,173,48419,3311
8/30/2021,19:30:00,173,48462,3327
8/30/2021,19:45:00,175,48589,3339
8/30/2021,20:00:00,175,48642,3339
8/30/2021,20:15:00,174,48546,3322
8/30/2021,20:30:00,174,48622,3336
8/30/2021,20:45:00,174,48584,3337
8/30/2021,21:00:00,173,48426,3326
8/30/2021,21:15:00,173,48185,3309
8/30/2021,21:30:00,173,48360,3322
8/30/2021,21:45:00,173,48352,3329
8/30/2021,22:00:00,172,48127,3317
8/30/2021,22:15:00,171,47758,3290
8/30/2021,22:30:00,170,47593,3274
8/30/2021,22:45:00,170,47571,3280
8/30/2021,23:00:00,168,47358,3269
8/30/2021,23:15:00,168,47330,3257
8/30/2021,23:30:00,167,46973,3225
8/30/2021,23:45:00,166,46938,3225
8/31/2021,00:00:00,167,47053,3242
8/31/2021,00:15:00,165,46709,3200
8/31/2021,00:30:00,165,46694,3193
8/31/2021,00:45:00,166,46803,3211
8/31/2021,01:00:00,166,46909,3218
8/31/2021,01:15:00,167,46874,3212
8/31/2021,01:30:00,167,46853,3211
8/31/2021,01:45:00,166,46836,3212
8/31/2021,02:00:00,166,46779,3203
8/31/2021,02:15:00,167,46997,3224
8/31/2021,02:30:00,166,46930,3219
8/31/2021,02:45:00,167,46973,3216
8/31/2021,03:00:00,168,47045,3218
8/31/2021,03:15:00,168,47099,3221
8/31/2021,03:30:00,167,47027,3217
8/31/2021,03:45:00,168,47104,3235
8/31/2021,04:00:00,168,47218,3243
8/31/2021,04:15:00,168,47163,3232
8/31/2021,04:30:00,168,47153,3237
8/31/2021,04:45:00,168,47009,3226
8/31/2021,05:00:00,168,47049,3235
8/31/2021,05:15:00,168,47129,3234
8/31/2021,05:30:00,168,47133,3235
8/31/2021,05:45:00,168,47102,3234
8/31/2021,06:00:00,168,47125,3237
8/31/2021,06:15:00,168,47017,3230
8/31/2021,06:30:00,168,47009,3231
8/31/2021,06:45:00,167,46961,3230
8/31/2021,07:00:00,169,47148,3255
8/31/2021,07:15:00,170,47359,3296
8/31/2021,07:30:00,171,47586,3343
8/31/2021,07:45:00,172,47733,3356
8/31/2021,08:00:00,172,47724,3349
8/31/2021,08:15:00,173,47906,3365
8/31/2021,08:30:00,172,47767,3351
8/31/2021,08:45:00,172,47705,3344
8/31/2021,09:00:00,171,47475,3328
8/31/2021,09:15:00,171,47423,3325
8/31/2021,09:30:00,171,47482,3341
8/31/2021,09:45:00,171,47360,3333
8/31/2021,10:00:00,170,47200,3319
8/31/2021,10:15:00,170,47314,3328
8/31/2021,10:30:00,170,47450,3344
8/31/2021,10:45:00,170,47386,3329
8/31/2021,11:00:00,170,47391,3345
8/31/2021,11:15:00,171,47739,3396
8/31/2021,11:30:00,174,47991,3433
8/31/2021,11:45:00,174,47938,3428
8/31/2021,12:00:00,174,47941,3422
8/31/2021,12:15:00,173,47806,3415
8/31/2021,12:30:00,172,47726,3401
8/31/2021,12:45:00,173,47778,3414
8/31/2021,13:00:00,173,47878,3429
8/31/2021,13:15:00,172,47658,3410
8/31/2021,13:30:00,172,47704,3412
8/31/2021,13:45:00,173,47842,3430
8/31/2021,14:00:00,172,47680,3418
8/31/2021,14:15:00,171,47437,3407
8/31/2021,14:30:00,170,47488,3409
8/31/2021,14:45:00,169,47234,3375
8/31/2021,15:00:00,170,47374,3389
8/31/2021,15:15:00,169,47310,3376
8/31/2021,15:30:00,169,47288,3376
8/31/2021,15:45:00,170,47365,3385
8/31/2021,16:00:00,171,47308,3384
8/31/2021,16:15:00,172,47414,3399
8/31/2021,16:30:00,172,47500,3404
8/31/2021,16:45:00,171,47332,3384
8/31/2021,17:00:00,172,47330,3374
8/31/2021,17:15:00,172,47247,3380
8/31/2021,17:30:00,170,47124,3366
8/31/2021,17:45:00,170,47080,3363
8/31/2021,18:00:00,171,47048,3362
8/31/2021,18:15:00,171,47146,3378
8/31/2021,18:30:00,173,47282,3404
8/31/2021,18:45:00,173,47279,3411
8/31/2021,19:00:00,173,47286,3410
8/31/2021,19:15:00,172,47273,3406
8/31/2021,19:30:00,172,47290,3409
8/31/2021,19:45:00,172,47269,3413
8/31/2021,20:00:00,172,47244,3405
8/31/2021,20:15:00,172,47157,3412
8/31/2021,20:30:00,171,47116,3401
8/31/2021,20:45:00,171,46938,3388
8/31/2021,21:00:00,171,46961,3404
8/31/2021,21:15:00,171,46955,3409
8/31/2021,21:30:00,171,47132,3426
8/31/2021,21:45:00,170,46900,3399
8/31/2021,22:00:00,170,46908,3402
8/31/2021,22:15:00,169,46832,3383
8/31/2021,22:30:00,169,46868,3385
8/31/2021,22:45:00,170,47048,3409
8/31/2021,23:00:00,170,47161,3418
8/31/2021,23:15:00,170,47162,3422
8/31/2021,23:30:00,171,47226,3430
8/31/2021,23:45:00,171,47079,3427
09/01/2021,00:00:00,170,46998,3418
09/01/2021,00:15:00,170,47002,3430
09/01/2021,00:30:00,169,46886,3410
09/01/2021,00:45:00,168,46726,3396
09/01/2021,01:00:00,168,46555,3386
09/01/2021,01:15:00,169,46622,3402
09/01/2021,01:30:00,169,46666,3405
09/01/2021,01:45:00,170,46824,3422
09/01/2021,02:00:00,171,46778,3424
09/01/2021,02:15:00,172,46965,3437
09/01/2021,02:30:00,172,46937,3434
09/01/2021,02:45:00,171,46872,3418
09/01/2021,03:00:00,171,46873,3425
09/01/2021,03:15:00,170,46742,3414
09/01/2021,03:30:00,170,46757,3418
09/01/2021,03:45:00,171,47011,3440
09/01/2021,04:00:00,172,47206,3450
09/01/2021,04:15:00,171,47095,3448
09/01/2021,04:30:00,171,47066,3450
09/01/2021,04:45:00,172,47112,3457
09/01/2021,05:00:00,172,47310,3491
09/01/2021,05:15:00,172,47218,3490
09/01/2021,05:30:00,173,47371,3506
09/01/2021,05:45:00,173,47401,3523
09/01/2021,06:00:00,172,47355,3522
09/01/2021,06:15:00,172,47273,3514
09/01/2021,06:30:00,171,47240,3519
09/01/2021,06:45:00,171,47287,3518
09/01/2021,07:00:00,172,47349,3529
09/01/2021,07:15:00,172,47262,3522
09/01/2021,07:30:00,172,47150,3510
09/01/2021,07:45:00,172,47140,3514
09/01/2021,08:00:00,173,47272,3523
09/01/2021,08:15:00,172,47184,3513
09/01/2021,08:30:00,172,47122,3517
09/01/2021,08:45:00,173,47319,3530
09/01/2021,09:00:00,173,47401,3540
09/01/2021,09:15:00,174,47578,3547
09/01/2021,09:30:00,174,47554,3535
09/01/2021,09:45:00,174,47619,3537
09/01/2021,10:00:00,174,47662,3528
09/01/2021,10:15:00,174,47647,3535
09/01/2021,10:30:00,174,47646,3548
09/01/2021,10:45:00,173,47488,3541
09/01/2021,11:00:00,174,47542,3542
09/01/2021,11:15:00,174,47658,3538
09/01/2021,11:30:00,173,47610,3525
09/01/2021,11:45:00,174,47686,3529
09/01/2021,12:00:00,174,47628,3529
09/01/2021,12:15:00,175,47749,3539
09/01/2021,12:30:00,174,47689,3535
09/01/2021,12:45:00,173,47683,3535
09/01/2021,13:00:00,173,47558,3535
09/01/2021,13:15:00,173,47456,3526
09/01/2021,13:30:00,174,47488,3536
09/01/2021,13:45:00,174,47440,3533
09/01/2021,14:00:00,174,47441,3540
09/01/2021,14:15:00,176,47509,3548
09/01/2021,14:30:00,176,47406,3537
09/01/2021,14:45:00,174,47252,3528
09/01/2021,15:00:00,175,47298,3539
09/01/2021,15:15:00,175,47338,3551
09/01/2021,15:30:00,175,47379,3561
09/01/2021,15:45:00,176,47465,3579
09/01/2021,16:00:00,176,47492,3587
09/01/2021,16:15:00,175,47429,3591
09/01/2021,16:30:00,178,48228,3696
09/01/2021,16:45:00,179,48437,3739
09/01/2021,17:00:00,180,48518,3715
09/01/2021,17:15:00,179,48809,3712
09/01/2021,17:30:00,179,48780,3711
09/01/2021,17:45:00,178,48702,3690
09/01/2021,18:00:00,179,48810,3711
09/01/2021,18:15:00,179,48682,3717
09/01/2021,18:30:00,179,48729,3713
09/01/2021,18:45:00,178,48623,3694
09/01/2021,19:00:00,179,48432,3705
09/01/2021,19:15:00,179,48392,3713
09/01/2021,19:30:00,178,48134,3700
09/01/2021,19:45:00,178,48117,3711
09/01/2021,20:00:00,179,48250,3731
09/01/2021,20:15:00,179,48294,3732
09/01/2021,20:30:00,179,48210,3723
09/01/2021,20:45:00,179,48205,3727
09/01/2021,21:00:00,180,48304,3742
09/01/2021,21:15:00,181,48364,3758
09/01/2021,21:30:00,181,48290,3748
09/01/2021,21:45:00,181,48403,3766
09/01/2021,22:00:00,182,48711,3794
09/01/2021,22:15:00,181,48557,3790
09/01/2021,22:30:00,179,48405,3767
09/01/2021,22:45:00,180,48386,3760
09/01/2021,23:00:00,181,48558,3781
09/01/2021,23:15:00,182,48632,3782
09/01/2021,23:30:00,180,48545,3777
09/01/2021,23:45:00,180,48792,3825
09/02/2021,00:00:00,180,48850,3807
09/02/2021,00:15:00,180,48761,3790
09/02/2021,00:30:00,179,48797,3788
09/02/2021,00:45:00,179,48751,3777
09/02/2021,01:00:00,179,48706,3755
09/02/2021,01:15:00,180,49020,3783
09/02/2021,01:30:00,182,49533,3786
09/02/2021,01:45:00,182,49672,3770
09/02/2021,02:00:00,182,49748,3778
09/02/2021,02:15:00,184,49745,3764
09/02/2021,02:30:00,183,49626,3749
09/02/2021,02:45:00,182,49551,3741
09/02/2021,03:00:00,181,49638,3757
09/02/2021,03:15:00,181,49553,3749
09/02/2021,03:30:00,182,49587,3759
