Date,Time,AUDJPY,AUDUSD,EURCHF,EURGBP,EURJPY,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY,SILVER,GOLD,NAS,DAX,CAC,FTSE,DOW
03/03/2010,07:45:00,80.327,0.90464,1.46315,0.9077,120.963,1.36223,1.50044,0.69497,1.03333,1.07397,88.792,17.08,1119.55005,1854,5810,3844,5523,10404
03/03/2010,08:00:00,80.334,0.90371,1.46312,0.90806,120.948,1.36071,1.4982,0.69367,1.03458,1.07521,88.887,17.11,1120.34998,1854,5802,3837,5520,10400
03/03/2010,08:15:00,80.186,0.90296,1.4629,0.9071,120.897,1.3614,1.50049,0.69376,1.03463,1.07449,88.806,17.08,1122.05005,1855,5802,3838,5524,10391
03/03/2010,08:30:00,80.096,0.90216,1.46284,0.90711,120.821,1.36087,1.5,0.69317,1.03512,1.07489,88.777,17.08,1120.94995,1853,5813,3844,5524,10407
03/03/2010,08:45:00,80.07,0.90301,1.46284,0.90765,120.822,1.36267,1.50104,0.69373,1.03468,1.07348,88.669,17.11,1118.55005,1856,5813,3842,5525,10402
03/03/2010,09:00:00,80.024,0.90292,1.46289,0.9088,120.845,1.36352,1.50015,0.69385,1.03516,1.07279,88.627,17.12,1120.30005,1855,5799,3833,5525,10405
03/03/2010,09:15:00,80.147,0.90346,1.46294,0.90654,121.075,1.36486,1.50526,0.69412,1.03499,1.07183,88.713,17.11,1124.65002,1856,5788,3824,5520,10405
03/03/2010,09:30:00,80.087,0.90251,1.46277,0.90579,120.961,1.36306,1.50459,0.69305,1.03588,1.07316,88.737,17.12,1125.19995,1856,5776,3816,5515,10404
03/03/2010,09:45:00,80.082,0.90261,1.4629,0.90605,120.945,1.36328,1.50431,0.69297,1.03506,1.07299,88.725,17.17,1123.59998,1859,5780,3821,5518,10407
03/03/2010,10:00:00,79.992,0.90141,1.46271,0.90613,120.875,1.36214,1.50294,0.69147,1.03538,1.07378,88.738,17.09,1124.69995,1858,5797,3828,5518,10408
03/03/2010,10:15:00,79.981,0.90101,1.46277,0.90588,120.87,1.36156,1.50279,0.69069,1.03526,1.07429,88.768,17.14,1124.55005,1860,5794,3825,5520,10409
03/03/2010,10:30:00,80.114,0.90186,1.46272,0.9059,120.995,1.36213,1.50333,0.69143,1.03538,1.07383,88.826,17.14,1123.40002,1858,5787,3822,5523,10414
03/03/2010,10:45:00,80.12,0.90166,1.46266,0.90654,121.045,1.36223,1.50238,0.69112,1.03524,1.07365,88.857,17.1,1123.19995,1859,5792,3826,5525,10416
03/03/2010,11:00:00,80.111,0.90197,1.46273,0.90693,121.042,1.36281,1.50244,0.69031,1.03439,1.07329,88.817,17.12,1123.59998,1857,5789,3823,5520,10409
03/03/2010,11:15:00,80.16,0.90299,1.46259,0.90815,121.15,1.36481,1.50269,0.69118,1.03293,1.07161,88.766,17.12,1123.15002,1857,5792,3826,5524,10402
03/03/2010,11:30:00,80.16,0.90326,1.4629,0.90781,121.215,1.36587,1.5043,0.69143,1.03289,1.07102,88.745,17.23,1122.19995,1854,5789,3824,5530,10401
03/03/2010,11:45:00,80.106,0.90246,1.46278,0.9066,121.121,1.36456,1.50495,0.69111,1.03369,1.07194,88.767,17.18,1121.69995,1853,5791,3825,5533,10393
03/03/2010,12:00:00,80.145,0.90281,1.46294,0.90603,121.033,1.36332,1.50447,0.69106,1.03324,1.07302,88.773,17.2,1121.09998,1854,5791,3825,5543,10400
03/03/2010,12:15:00,80.082,0.90231,1.4629,0.90601,121.032,1.36381,1.50509,0.69074,1.03355,1.07259,88.751,17.18,1119.90002,1853,5790,3824,5541,10395
03/03/2010,12:30:00,80.064,0.90208,1.46256,0.90527,120.862,1.36177,1.50409,0.69002,1.03365,1.07397,88.751,17.18,1118.44995,1854,5787,3822,5554,10416
03/03/2010,12:45:00,80.056,0.90206,1.46275,0.90601,120.89,1.36216,1.50321,0.69026,1.0336,1.07382,88.746,17.22,1115.40002,1855,5789,3825,5553,10414
03/03/2010,13:00:00,80.048,0.90205,1.46264,0.90557,121.028,1.36382,1.50581,0.68979,1.03338,1.07229,88.705,17.19,1117.34998,1856,5788,3824,5548,10423
03/03/2010,13:15:00,80.198,0.90356,1.46278,0.90655,121.217,1.36574,1.50619,0.69137,1.03209,1.07101,88.757,17.18,1116.09998,1852,5789,3825,5545,10422
03/03/2010,13:30:00,80.176,0.90343,1.46331,0.90683,121.185,1.36546,1.50549,0.69122,1.03203,1.0717,88.748,17.18,1117.59998,1848,5791,3826,5547,10424
03/03/2010,13:45:00,80.186,0.90371,1.46334,0.90699,121.159,1.36546,1.50524,0.69087,1.0319,1.07163,88.729,17.22,1117.65002,1847,5793,3826,5542,10423
03/03/2010,14:00:00,80.145,0.90332,1.4633,0.90616,121.027,1.3641,1.50504,0.69035,1.0321,1.07269,88.721,17.32,1118.09998,1850,5791,3822,5544,10438
03/03/2010,14:15:00,80.154,0.90387,1.46326,0.906,120.969,1.36406,1.50529,0.69047,1.0323,1.07269,88.681,17.3,1118.09998,1849,5795,3828,5548,10438
03/03/2010,14:30:00,80.082,0.90325,1.46331,0.90583,120.925,1.36392,1.5055,0.68966,1.03225,1.07284,88.657,17.3,1119.59998,1852,5800,3833,5549,10440
03/03/2010,14:45:00,80.172,0.90348,1.4633,0.9064,121.071,1.36496,1.50564,0.69007,1.03204,1.07191,88.71,17.27,1119.30005,1851,5802,3833,5559,10449
03/03/2010,15:00:00,80.218,0.90331,1.46314,0.90662,121.09,1.36349,1.50364,0.68967,1.0315,1.07301,88.802,17.32,1119.55005,1851,5819,3844,5556,10457
03/03/2010,15:15:00,80.222,0.90421,1.46319,0.90743,121.091,1.36491,1.50384,0.69067,1.03045,1.07199,88.718,17.25,1119.15002,1851,5827,3848,5558,10456
03/03/2010,15:30:00,80.246,0.90531,1.46309,0.90751,121.054,1.36567,1.50454,0.69117,1.02967,1.07124,88.636,17.26,1118.75,1850,5825,3848,5556,10462
03/03/2010,15:45:00,80.203,0.90581,1.46272,0.90852,121.185,1.36902,1.50665,0.69251,1.02902,1.0687,88.519,17.24,1118.65002,1850,5821,3844,5555,10451
03/03/2010,16:00:00,80.351,0.9072,1.46326,0.90884,121.439,1.37117,1.5084,0.69406,1.02845,1.06714,88.568,17.24,1117.84998,1849,5815,3841,5557,10449
03/03/2010,16:15:00,80.488,0.90806,1.46311,0.9083,121.683,1.37286,1.51115,0.69491,1.02792,1.06571,88.636,17.25,1117.84998,1849,5810,3839,5557,10435
03/03/2010,16:30:00,80.182,0.90736,1.4625,0.90867,121.353,1.37333,1.51101,0.69386,1.02843,1.06483,88.366,17.25,1117.90002,1850,5822,3847,5557,10437
03/03/2010,16:45:00,80.24,0.90741,1.46263,0.90785,121.406,1.37297,1.51205,0.69451,1.02855,1.06522,88.427,17.25,1117.83997,1849,5815,3843,5553,10431
03/03/2010,17:00:00,80.153,0.90686,1.46251,0.90784,121.29,1.37229,1.51128,0.69403,1.02973,1.06561,88.386,17.25,1116.80005,1849,5815,3843,5551,10426
03/03/2010,17:15:00,80.21,0.90746,1.46238,0.90799,121.323,1.37261,1.51141,0.69446,1.02977,1.06535,88.39,17.24,1118.09998,1848,5814,3843,5548,10429
03/03/2010,17:30:00,80.17,0.90706,1.46304,0.90719,121.254,1.37196,1.51199,0.69441,1.0305,1.06634,88.38,17.2,1118.34998,1847,5815,3845,5568,10427
03/03/2010,17:45:00,80.163,0.90686,1.4626,0.90682,121.222,1.37134,1.512,0.69406,1.0303,1.06651,88.396,17.18,1118.80005,1847,5810,3843,5569,10426
03/03/2010,18:00:00,80.15,0.90686,1.46285,0.90688,121.214,1.37151,1.51204,0.6939,1.03005,1.06659,88.379,17.17,1118.94995,1847,5813,3846,5569,10434
03/03/2010,18:15:00,80.191,0.90706,1.46274,0.90676,121.243,1.37143,1.51208,0.69534,1.02969,1.06644,88.406,17.18,1118.05005,1846,5815,3847,5577,10432
03/03/2010,18:30:00,80.241,0.90746,1.46305,0.90704,121.342,1.37226,1.5126,0.69571,1.02995,1.06615,88.423,17.17,1117.65002,1846,5816,3847,5584,10408
03/03/2010,18:45:00,80.218,0.90702,1.4627,0.90713,121.334,1.37204,1.51215,0.69541,1.02998,1.06599,88.437,17.18,1118.84998,1846,5823,3855,5589,10391
03/03/2010,19:00:00,80.215,0.90676,1.46277,0.90666,121.367,1.37206,1.51294,0.69526,1.0304,1.06609,88.46,17.16,1120.05005,1846,5820,3854,5603,10389
03/03/2010,19:15:00,80.12,0.90573,1.46299,0.90711,121.261,1.37087,1.5109,0.69459,1.0317,1.0672,88.457,17.17,1119.75,1846,5822,3856,5602,10404
03/03/2010,19:30:00,80.035,0.90551,1.46268,0.90672,121.123,1.37032,1.51092,0.69416,1.0315,1.06731,88.394,17.18,1120.30005,1845,5820,3853,5597,10400
03/03/2010,19:45:00,79.982,0.90494,1.46277,0.90757,121.065,1.36981,1.50898,0.69351,1.03121,1.06779,88.383,17.19,1122,1844,5820,3852,5597,10408
03/03/2010,20:00:00,80.046,0.90536,1.46258,0.90717,121.127,1.37006,1.50988,0.69404,1.03101,1.0675,88.414,17.17,1122.05005,1845,5822,3855,5601,10393
03/03/2010,20:15:00,80.083,0.90558,1.46247,0.90737,121.174,1.37028,1.50975,0.69416,1.03085,1.06719,88.43,17.15,1121.44995,1846,5825,3856,5597,10396
03/03/2010,20:30:00,80.081,0.90591,1.46265,0.90718,121.142,1.37033,1.51009,0.69441,1.03066,1.06736,88.397,17.17,1122.19995,1846,5825,3855,5593,10397
03/03/2010,20:45:00,80.041,0.90536,1.46251,0.90684,121.068,1.36947,1.50975,0.69362,1.0317,1.06789,88.408,17.17,1123.90002,1845,5820,3850,5591,10395
03/03/2010,21:00:00,80.059,0.90529,1.46244,0.90693,121.148,1.37001,1.51027,0.69402,1.03096,1.06744,88.426,17.16,1123.19995,1847,5821,3852,5594,10394
03/03/2010,21:15:00,80.07,0.90558,1.46245,0.90692,121.147,1.37015,1.51031,0.69389,1.03135,1.06737,88.414,17.17,1123.44995,1847,5821,3853,5596,10394
03/03/2010,21:30:00,80.081,0.90523,1.46243,0.90679,121.135,1.3693,1.50959,0.69365,1.0321,1.06799,88.462,17.15,1123.19995,1849,5836,3868,5601,10394
03/03/2010,21:45:00,80.087,0.90679,1.46228,0.90684,121.127,1.36948,1.5096,0.69407,1.03168,1.06762,88.443,17.1,1123.5,1849,5835,3870,5600,10394
03/03/2010,22:00:00,80.121,0.90589,1.46243,0.90709,121.161,1.36991,1.51001,0.69392,1.03103,1.0675,88.438,17.13,1123.90002,1848,5835,3870,5601,10398
03/03/2010,22:15:00,80.13,0.90586,1.46261,0.90684,121.172,1.36981,1.51034,0.69384,1.03093,1.06778,88.453,17.12,1124.40002,1848,5838,3874,5600,10391
03/03/2010,22:30:00,80.14,0.90551,1.46252,0.9071,121.23,1.36979,1.50979,0.69402,1.03118,1.06771,88.5,17.15,1123.90002,1849,5845,3882,5599,10391
03/03/2010,22:45:00,80.127,0.90536,1.46249,0.90694,121.203,1.36944,1.50965,0.69399,1.03096,1.06792,88.5,17.15,1123.58997,1849,5854,3889,5603,10391
03/03/2010,23:00:00,80.11,0.90541,1.46286,0.90717,121.255,1.37038,1.51069,0.69412,1.03103,1.06746,88.479,17.15,1123.15002,1851,5871,3901,5602,10390
03/03/2010,23:15:00,80.043,0.90466,1.46283,0.90747,121.212,1.3699,1.50929,0.69357,1.03154,1.06777,88.479,17.15,1122.69995,1851,5876,3901,5602,10392
03/03/2010,23:30:00,80.123,0.90506,1.46286,0.90706,121.293,1.37016,1.51034,0.69366,1.03164,1.06767,88.524,17.13,1123.80005,1851,5867,3894,5607,10392
03/03/2010,23:45:00,80.176,0.90491,1.46264,0.90708,121.374,1.36997,1.51006,0.69337,1.03203,1.06766,88.592,17.14,1122.84998,1850,5869,3897,5611,10389
03/04/2010,00:00:00,80.107,0.90416,1.46267,0.90743,121.298,1.36911,1.50854,0.69259,1.03189,1.0683,88.595,17.13,1123.55005,1849,5876,3906,5616,10392
03/04/2010,00:15:00,80.083,0.90379,1.46276,0.90779,121.305,1.36909,1.50786,0.69272,1.03188,1.06837,88.601,17.13,1124.25,1852,5876,3905,5614,10390
03/04/2010,00:30:00,80.108,0.90426,1.4627,0.90784,121.335,1.36962,1.50839,0.69317,1.0318,1.06793,88.587,17.1,1123.19995,1851,5865,3899,5618,10388
03/04/2010,00:45:00,80.018,0.90386,1.46266,0.90775,121.215,1.36922,1.50805,0.69223,1.032,1.0682,88.527,17.06,1121.25,1850,5864,3899,5615,10391
03/04/2010,01:00:00,80.08,0.90496,1.46271,0.90797,121.286,1.37064,1.50924,0.69292,1.03153,1.06714,88.487,17.08,1119.40002,1849,5865,3902,5613,10389
03/04/2010,01:15:00,80.015,0.90476,1.46267,0.90821,121.205,1.37052,1.5087,0.69307,1.03153,1.06719,88.437,17.09,1120.40002,1850,5870,3905,5614,10391
03/04/2010,01:30:00,80.011,0.90461,1.46265,0.90789,121.189,1.37022,1.50899,0.69252,1.03168,1.06744,88.447,17.1,1123,1852,5875,3910,5602,10392
03/04/2010,01:45:00,80.042,0.90496,1.46288,0.90788,121.215,1.37045,1.50923,0.69282,1.03109,1.06743,88.448,17.11,1124.09998,1851,5872,3909,5604,10389
03/04/2010,02:00:00,80.042,0.90491,1.46291,0.90775,121.228,1.37057,1.50954,0.69242,1.03134,1.06735,88.452,17.15,1125.69995,1850,5875,3910,5603,10381
03/04/2010,02:15:00,80.034,0.90506,1.46274,0.9078,121.185,1.37044,1.5093,0.69232,1.03149,1.06728,88.427,17.13,1123.15002,1854,5874,3910,5608,10374
03/04/2010,02:30:00,80.026,0.90456,1.46281,0.90799,121.213,1.37009,1.50864,0.69162,1.03104,1.06768,88.467,17.12,1124.90002,1855,5872,3909,5599,10378
03/04/2010,02:45:00,80.033,0.90446,1.46279,0.90794,121.181,1.36936,1.508,0.69138,1.0317,1.06824,88.487,17.11,1125.19995,1855,5875,3913,5593,10374
03/04/2010,03:00:00,79.99,0.90391,1.46284,0.90784,121.165,1.36925,1.50791,0.69106,1.03114,1.0683,88.488,17.11,1125.19995,1854,5874,3913,5587,10371
03/04/2010,03:15:00,79.867,0.90303,1.4627,0.90753,120.995,1.36818,1.50734,0.69001,1.03179,1.06907,88.437,17.11,1125.19995,1854,5873,3913,5585,10367
03/04/2010,03:30:00,79.879,0.90326,1.46271,0.90746,121.027,1.36849,1.50774,0.68997,1.03164,1.06875,88.434,17.11,1126.19995,1857,5879,3919,5586,10369
03/04/2010,03:45:00,79.828,0.90286,1.4627,0.90713,120.976,1.3683,1.50809,0.68983,1.03144,1.06896,88.413,17.1,1126.09998,1853,5880,3921,5584,10369
03/04/2010,04:00:00,79.788,0.90211,1.4627,0.9073,121.006,1.36828,1.50776,0.68962,1.03129,1.06898,88.44,17.07,1124.34998,1852,5883,3923,5585,10368
03/04/2010,04:15:00,79.822,0.90211,1.4627,0.9072,121.071,1.36831,1.50799,0.6898,1.03138,1.06896,88.483,17.07,1124.19995,1848,5885,3919,5584,10364
03/04/2010,04:30:00,79.797,0.90216,1.4627,0.90707,121.032,1.36838,1.50834,0.69017,1.03129,1.06888,88.449,17.08,1124.69995,1850,5889,3922,5591,10365
03/04/2010,04:45:00,79.783,0.90196,1.46267,0.90697,121.01,1.36812,1.50819,0.69002,1.03144,1.06905,88.45,17.08,1125.65002,1851,5886,3920,5594,10366
03/04/2010,05:00:00,79.772,0.90182,1.46262,0.90705,120.981,1.36766,1.50764,0.68982,1.03178,1.06942,88.453,17.09,1125.59998,1852,5903,3927,5598,10367
03/04/2010,05:15:00,79.745,0.90151,1.46261,0.90712,120.94,1.36729,1.50713,0.68972,1.03182,1.06969,88.454,17.09,1124.80005,1850,5905,3929,5599,10363
03/04/2010,05:30:00,79.652,0.90125,1.46251,0.90733,120.841,1.36731,1.50671,0.68937,1.03195,1.06961,88.377,17.13,1124.34998,1853,5899,3923,5601,10363
03/04/2010,05:45:00,79.67,0.90132,1.4625,0.90722,120.887,1.36771,1.50735,0.68968,1.03149,1.06927,88.386,17.14,1121.94995,1851,5897,3923,5601,10367
03/04/2010,06:00:00,79.7,0.90221,1.46251,0.90719,120.815,1.36763,1.50728,0.68965,1.03159,1.06934,88.337,17.15,1122.75,1851,5889,3913,5603,10372
03/04/2010,06:15:00,79.57,0.90146,1.46238,0.90762,120.62,1.36659,1.5054,0.68906,1.03187,1.07003,88.266,17.18,1121.65002,1850,5889,3915,5597,10372
03/04/2010,06:30:00,79.246,0.89866,1.46268,0.9075,120.427,1.36565,1.50459,0.68827,1.03289,1.07102,88.182,17.17,1122.5,1851,5882,3909,5595,10369
03/04/2010,06:45:00,79.301,0.89916,1.46273,0.90735,120.406,1.36533,1.50449,0.68787,1.03283,1.07127,88.184,17.17,1122.55005,1852,5882,3910,5597,10369
03/04/2010,07:00:00,79.408,0.89951,1.46285,0.90734,120.643,1.36656,1.50589,0.68827,1.0318,1.07042,88.277,17.15,1121.83997,1852,5884,3911,5600,10382
03/04/2010,07:15:00,79.412,0.89991,1.4629,0.9077,120.585,1.36651,1.50519,0.68868,1.03223,1.07053,88.241,17.14,1125.84998,1851,5883,3914,5601,10380
03/04/2010,07:30:00,79.38,0.89858,1.46299,0.90749,120.612,1.36538,1.50425,0.68757,1.03313,1.07149,88.336,17.15,1129.94995,1852,5876,3909,5616,10387
03/04/2010,07:45:00,79.423,0.89846,1.46306,0.90718,120.561,1.36387,1.50314,0.68787,1.03317,1.07275,88.398,17.19,1132.25,1853,5871,3905,5606,10388
03/04/2010,08:00:00,79.512,0.89936,1.46319,0.90769,120.695,1.36517,1.50379,0.68834,1.03219,1.07182,88.408,17.23,1129.94995,1854,5872,3905,5608,10381
03/04/2010,08:15:00,79.604,0.90017,1.46311,0.90781,120.71,1.3652,1.50349,0.68904,1.03158,1.07171,88.419,17.23,1129.90002,1855,5872,3905,5610,10384
03/04/2010,08:30:00,79.58,0.90057,1.46323,0.90762,120.778,1.36685,1.50572,0.68969,1.03133,1.07053,88.368,17.25,1128,1855,5875,3907,5609,10387
03/04/2010,08:45:00,79.595,0.90051,1.46324,0.90732,120.785,1.36656,1.5058,0.68981,1.03075,1.07075,88.388,17.24,1128.19995,1853,5875,3906,5617,10389
03/04/2010,09:00:00,79.622,0.90092,1.46329,0.90784,120.74,1.36618,1.50459,0.69022,1.03085,1.07104,88.377,17.33,1134.34998,1857,5873,3904,5615,10398
03/04/2010,09:15:00,79.63,0.90031,1.46324,0.90753,120.765,1.36546,1.5043,0.68958,1.03175,1.07158,88.441,17.33,1137.19995,1858,5869,3902,5601,10396
03/04/2010,09:30:00,79.684,0.90016,1.4632,0.90718,120.9,1.36571,1.50519,0.68957,1.03118,1.07134,88.521,17.33,1135.59998,1858,5874,3904,5608,10395
03/04/2010,09:45:00,79.62,0.89961,1.46316,0.90627,120.771,1.36483,1.50569,0.68827,1.03088,1.07195,88.49,17.31,1135.94995,1859,5875,3906,5603,10398
03/04/2010,10:00:00,79.746,0.90119,1.46318,0.9058,120.953,1.36705,1.5089,0.68951,1.03018,1.07036,88.48,17.27,1136.55005,1858,5883,3913,5603,10389
03/04/2010,10:15:00,79.667,0.90097,1.46329,0.90619,120.865,1.36686,1.50808,0.68962,1.03071,1.07046,88.424,17.3,1136.75,1858,5883,3911,5606,10383
03/04/2010,10:30:00,79.762,0.90221,1.46332,0.90642,120.946,1.36806,1.50905,0.69001,1.03033,1.06959,88.407,17.3,1136.44995,1858,5888,3915,5601,10402
03/04/2010,10:45:00,79.717,0.90169,1.46327,0.90649,120.88,1.36733,1.50809,0.68999,1.03008,1.07018,88.407,17.29,1135.55005,1856,5886,3912,5607,10397
03/04/2010,11:00:00,79.765,0.90191,1.46323,0.90661,120.96,1.36796,1.50856,0.69036,1.02956,1.0696,88.42,17.31,1134.55005,1857,5885,3910,5608,10403
03/04/2010,11:15:00,79.68,0.90192,1.46322,0.90688,120.805,1.36744,1.50759,0.68982,1.0301,1.07008,88.343,17.32,1134.34998,1858,5876,3905,5608,10398
03/04/2010,11:30:00,79.756,0.90291,1.4632,0.90668,120.896,1.36876,1.50937,0.69058,1.02859,1.06903,88.327,17.23,1134.69995,1859,5873,3902,5613,10401
03/04/2010,11:45:00,79.744,0.90223,1.46324,0.90692,120.894,1.36784,1.50651,0.68987,1.02875,1.06975,88.381,17.25,1135.30005,1860,5874,3902,5611,10409
03/04/2010,12:00:00,79.745,0.90271,1.46326,0.90541,120.866,1.36825,1.51094,0.69026,1.0279,1.06948,88.337,17.23,1133.69995,1860,5879,3907,5611,10406
03/04/2010,12:15:00,79.731,0.90261,1.46299,0.90513,120.815,1.36767,1.5108,0.68982,1.0283,1.06957,88.333,17.22,1136.19995,1861,5881,3909,5612,10402
03/04/2010,12:30:00,79.772,0.90284,1.46297,0.9048,120.758,1.36694,1.51076,0.68977,1.02865,1.07002,88.349,17.19,1135.80005,1860,5886,3915,5612,10413
03/04/2010,12:45:00,79.742,0.90267,1.46315,0.90594,120.843,1.36821,1.50999,0.69009,1.029,1.06932,88.338,17.17,1136.30005,1860,5873,3906,5609,10419
03/04/2010,13:00:00,79.769,0.90213,1.46298,0.90481,121.054,1.36666,1.51024,0.68933,1.0293,1.07038,88.421,17.12,1139.19995,1860,5884,3910,5607,10413
03/04/2010,13:15:00,79.744,0.90199,1.46247,0.90537,121.46,1.36623,1.50879,0.68942,1.02789,1.07017,88.424,17.15,1138.15002,1861,5882,3908,5612,10413
03/04/2010,13:30:00,79.93,0.90216,1.46269,0.9054,121.426,1.36629,1.50877,0.68934,1.0305,1.07052,88.601,17.19,1139.15002,1860,5879,3909,5612,10436
03/04/2010,13:45:00,80.217,0.90341,1.46314,0.90572,121.54,1.36798,1.51009,0.69063,1.02895,1.06953,88.79,17.17,1139.44995,1859,5886,3910,5607,10438
03/04/2010,14:00:00,80.204,0.90156,1.46304,0.90378,121.62,1.36502,1.51005,0.68913,1.0313,1.07177,88.955,17.13,1139.15002,1860,5879,3904,5609,10434
03/04/2010,14:15:00,80.336,0.90224,1.46295,0.90318,121.525,1.36507,1.5112,0.68987,1.03044,1.07164,89.036,17.19,1139.55005,1860,5872,3900,5598,10421
03/04/2010,14:30:00,80.493,0.90311,1.46299,0.9028,121.226,1.36452,1.51117,0.69087,1.0296,1.07209,89.128,17.16,1138.55005,1861,5879,3903,5593,10401
03/04/2010,14:45:00,80.396,0.90206,1.46282,0.90256,121.235,1.36362,1.51051,0.69027,1.02919,1.07261,89.119,17.18,1137.75,1861,5874,3902,5584,10403
03/04/2010,15:00:00,80.161,0.90023,1.46286,0.90268,121.004,1.36133,1.50779,0.68842,1.03234,1.07454,89.047,17.17,1137.75,1862,5876,3903,5588,10414
03/04/2010,15:15:00,80.257,0.90051,1.46304,0.90286,121.028,1.36038,1.50649,0.68687,1.03135,1.07548,89.117,17.22,1138,1861,5880,3907,5588,10416
03/04/2010,15:30:00,80.067,0.89996,1.46321,0.90342,121.216,1.36001,1.5052,0.68622,1.0323,1.0758,88.968,17.18,1136.94995,1861,5875,3903,5578,10408
03/04/2010,15:45:00,80.1,0.90051,1.46315,0.90377,121.125,1.36059,1.5053,0.68677,1.03128,1.07534,88.946,17.16,1138,1862,5881,3907,5575,10415
03/04/2010,16:00:00,80.264,0.90116,1.46295,0.90406,120.664,1.36099,1.50519,0.68753,1.0302,1.07478,89.068,17.11,1138.25,1862,5883,3909,5576,10410
03/04/2010,16:15:00,80.135,0.90016,1.46292,0.90388,120.81,1.36054,1.50499,0.687,1.0301,1.07526,89.022,17.11,1137.69995,1862,5883,3908,5574,10415
03/04/2010,16:30:00,79.972,0.89861,1.46281,0.90212,120.769,1.35577,1.50264,0.68667,1.0313,1.0789,88.995,17.13,1137.65002,1862,5886,3913,5572,10411
03/04/2010,16:45:00,80.072,0.89946,1.46281,0.90277,120.91,1.35701,1.5029,0.68712,1.03062,1.07795,89.02,17.14,1137.69995,1861,5885,3913,5569,10416
03/04/2010,17:00:00,80.015,0.89866,1.46269,0.90336,120.958,1.35643,1.50126,0.68518,1.03145,1.07829,89.036,17.13,1137.94995,1863,5886,3913,5565,10418
03/04/2010,17:15:00,80.089,0.89911,1.46267,0.90295,121.04,1.35736,1.50309,0.68592,1.03084,1.07753,89.07,17.14,1137.09998,1862,5884,3911,5567,10420
03/04/2010,17:30:00,80.13,0.89931,1.46272,0.90323,121.055,1.35752,1.50269,0.68548,1.03118,1.07749,89.1,17.11,1136.75,1862,5883,3911,5563,10408
03/04/2010,17:45:00,80.267,0.90076,1.46265,0.90303,121.025,1.35835,1.50391,0.68712,1.03038,1.07674,89.105,17.13,1136.19995,1862,5881,3907,5569,10415
03/04/2010,18:00:00,80.33,0.90051,1.46274,0.90273,120.89,1.35721,1.50318,0.68655,1.03075,1.07774,89.2,17.13,1136.59998,1862,5880,3905,5566,10414
03/04/2010,18:15:00,80.31,0.90041,1.46266,0.90258,120.955,1.35696,1.5031,0.68642,1.0309,1.07784,89.19,17.11,1136.65002,1861,5882,3912,5565,10417
03/04/2010,18:30:00,80.174,0.89926,1.46274,0.90248,120.905,1.3559,1.50219,0.68597,1.03144,1.07879,89.155,17.1,1137.69995,1862,5883,3912,5573,10423
03/04/2010,18:45:00,80.18,0.89896,1.46274,0.90238,120.955,1.35614,1.50264,0.68581,1.03155,1.0785,89.19,17.11,1136.75,1862,5877,3909,5571,10425
03/04/2010,19:00:00,80.16,0.89896,1.46268,0.90275,120.96,1.35594,1.50179,0.68532,1.03235,1.07863,89.166,17.11,1136.05005,1863,5867,3901,5574,10419
03/04/2010,19:15:00,80.173,0.89936,1.46267,0.90281,120.95,1.35679,1.5026,0.68577,1.03176,1.07793,89.142,17.11,1135.34998,1865,5866,3902,5568,10427
03/04/2010,19:30:00,80.2,0.89996,1.46263,0.90265,120.955,1.35729,1.50349,0.68581,1.03158,1.07753,89.116,17.12,1135.09998,1864,5868,3904,5569,10439
03/04/2010,19:45:00,80.2,0.90021,1.46261,0.9032,121.02,1.35764,1.50289,0.68613,1.0308,1.07727,89.086,17.11,1135.05005,1864,5875,3911,5573,10442
03/04/2010,20:00:00,80.131,0.89936,1.46263,0.90319,121.035,1.35751,1.5027,0.68566,1.03135,1.07747,89.097,17.15,1132.94995,1863,5887,3916,5574,10440
03/04/2010,20:15:00,80.22,0.90026,1.46277,0.90313,121.095,1.35824,1.50369,0.68606,1.031,1.07691,89.103,17.15,1133,1865,5878,3909,5575,10442
03/04/2010,20:30:00,80.25,0.90061,1.46283,0.9033,120.948,1.35829,1.50355,0.68637,1.03095,1.07697,89.101,17.14,1132.30005,1866,5872,3904,5581,10442
03/04/2010,20:45:00,80.283,0.90096,1.46264,0.90355,121,1.35903,1.50379,0.68679,1.03045,1.0762,89.105,17.13,1133.09998,1865,5862,3895,5584,10442
03/04/2010,21:00:00,80.19,0.90041,1.46269,0.90315,121.017,1.35794,1.50329,0.68649,1.03135,1.07713,89.059,17.14,1133.44995,1865,5860,3895,5592,10444
03/04/2010,21:15:00,80.227,0.90023,1.46255,0.90333,120.859,1.35786,1.50298,0.68609,1.03135,1.07709,89.116,17.13,1133.34998,1865,5860,3895,5592,10444
03/04/2010,21:30:00,80.245,0.90046,1.46275,0.90329,120.941,1.35805,1.50335,0.68614,1.03155,1.0771,89.111,17.14,1132.15002,1869,5853,3886,5604,10445
